stat,pvalue,corrected_pvalue,significant,region
0.11506165377394324,0.03557964420355796,0.09021758267265811,False,L-Cingulate_Cortex_Area_24a
0.05734138242016245,0.12989870101298986,0.18297800072846732,False,L-Cingulate_Cortex_Area_24a_prime
0.10499277298818005,0.04471955280447196,0.09897927687389793,False,L-Cingulate_Cortex_Area_24b
0.02751712975112308,0.22980770192298078,0.27406980410482634,False,L-Cingulate_Cortex_Area_24b_prime
0.017350179007725643,0.2950470495295047,0.3259523550943893,False,L-Cingulate_Cortex_Area_29a
0.05700154651865075,0.1259487405125949,0.1787674430947998,False,L-Cingulate_Cortex_Area_29b
0.06052614012972637,0.11934880651193489,0.17321818048195065,False,L-Cingulate_Cortex_Area_29c
0.229960759965944,0.0024799752002479976,0.03837881621183788,True,L-Cingulate_Cortex_Area_30
0.18796616257438728,0.004759952400475995,0.04158695255152711,True,L-Cingulate_Cortex_Area_32
0.09981430320565243,0.04988950110498895,0.1057314267621655,False,L-Primary_Auditory_Cortex
0.09208686487124726,0.05718942810571894,0.10847100568542338,False,L-Secondary_Auditory_Cortex_Dorsal_Part
0.08288016820936298,0.07243927560724393,0.12285571021840802,False,L-Secondary_Auditory_Cortex_Ventral_Part
0.15890499393708393,0.013879861201387986,0.06227180971433529,False,L-Dorsolateral_Orbital_Cortex
0.239427920772096,0.0017299827001729983,0.03651963480365196,True,L-Frontal_Cortex_Area_3
0.13765627399298883,0.018029819701802983,0.06880344989653553,False,L-Frontal_Association_Cortex
0.13776072681138912,0.023449765502344976,0.07757546186914369,False,L-Insular_Cortex
0.10144943410077695,0.04999950000499995,0.1057314267621655,False,L-Lateral_Orbital_Cortex
0.0867354659382386,0.06543934560654394,0.11680571366329348,False,L-Lateral_Parietal_Association_Cortex
0.1092495590646817,0.03756962430375696,0.09206243703986318,False,L-Primary_Motor_Cortex
0.09176863342583601,0.05881941180588194,0.10909522189694303,False,L-Secondary_Motor_Cortex
0.1354059445958192,0.017629823701762984,0.06809792367192606,False,L-Medial_Orbital_Cortex
0.1662608324727776,0.012189878101218988,0.05843141568584314,False,L-Medial_Parietal_Association_Cortex
0.11398975225502675,0.03270967290327097,0.08687689123108769,False,L-Parietal_Cortex_Posterior_Area_Rostral_Part
0.021471325743863044,0.26658733412665875,0.30207165505136757,False,L-Primary_Somatosensory_Cortex
0.22997852188843765,0.0015799842001579985,0.03651963480365196,True,L-Primary_Somatosensory_Cortex_Barrel_Field
0.1690780822855409,0.006019939800601994,0.04420474313775381,True,L-Primary_Somatosensory_Cortex_Dysgranular_Zone
0.1634984122766816,0.006939930600693993,0.04420474313775381,True,L-Primary_Somatosensory_CortexForelimb_Region
0.14505978769126832,0.015959840401595985,0.06707173434594768,False,L-Primary_Somatosensory_Cortex_Hindlimb_Region
0.26860958927885537,0.0002899971000289997,0.026891731082689174,True,L-Primary_Somatosensory_Cortex_Jaw_Region
0.11800905423436132,0.03222967770322297,0.0862923628828228,False,L-Primary_Somatosensory_Cortex_Shoulder_Region
0.1151824320264303,0.03586964130358696,0.09021758267265811,False,L-Primary_Somatosensory_Cortex_Trunk_Region
0.13379814198194206,0.01737982620173798,0.06809792367192606,False,L-Primary_Somatosensory_Cortex_Upper_Lip_Region
0.17717708311240643,0.008389916100838992,0.0480250369910094,True,L-Secondary_Somatosensory_Cortex
0.13480725761718781,0.023599764002359976,0.07757546186914369,False,L-Temporal_Association_Cortex
0.17340420536028922,0.004459955400445996,0.04158695255152711,True,L-Primary_Visual_Cortex
0.11837822050140746,0.02992970070299297,0.08280550527828055,False,L-Primary_Visual_Cortex_Binocular_Area
0.1580147072446026,0.01106988930110699,0.05568489769647758,False,L-Primary_Visual_Cortex_Monocular_Area
0.10146899186379416,0.04829951700482995,0.1048067950693042,False,L-Secondary_Visual_CortexLateral_Area
0.024480935616009347,0.24677753222467774,0.28646902342165387,False,L-Secondary_Visual_Cortex_Mediolateral_Area
0.056258800747605614,0.13006869931300688,0.18297800072846732,False,L-Secondary_Visual_Cortex_Mediomedial_Area
0.11553550887936999,0.035749642503574965,0.09021758267265811,False,L-Ventral_Orbital_Cortex
0.10236561691182156,0.043269567304326954,0.09652413542978665,False,L-Caudomedial_Entorhinal_Cortex
0.003824722970369794,0.3697863021369786,0.39223339395999013,False,L-Dorsal_Intermediate_Entorhinal_Cortex
-0.001331026562240618,0.3989260107398926,0.4164887910869319,False,L-Dorsolateral_Entorhinal_Cortex
0.048147369611533465,0.15775842241577584,0.2057988831876387,False,L-Medial_Entorhinal_Cortex
0.03372674547071849,0.2086779132208678,0.2537768028913117,False,L-Ventral_Intermediate_Entorhinal_Cortex
-0.00043393763318084653,0.4072359276407236,0.41988300613888274,False,L-Claustrum
0.1103866751650576,0.04143958560414396,0.09554126680955412,False,L-Dorsal_Claustrum
0.006981197066213172,0.35513644863551364,0.380339680474163,False,L-Posterolateral_Cortical_Amygdaloid_Area
0.028422350565620865,0.23031769682303177,0.27406980410482634,False,L-Ventral_Claustrum
0.22825093589522777,0.0006699933000669994,0.026891731082689174,True,L-Hippocampus
0.11683475535429322,0.03072969270307297,0.08362506538869037,False,L-Dorsal_Tenia_Tecta
0.09808923794242494,0.053719462805371945,0.10717085811598025,False,L-Ectorhinal_Cortex
0.12810508674033336,0.02885971140288597,0.08238539463344861,False,L-Parasubiculum
0.020926286631975773,0.26342736572634273,0.29951330623680067,False,L-Perirhinal_Cortex
0.11917042905136348,0.035149648503514964,0.09021758267265811,False,L-Presubiculum
0.14122646627792398,0.014269857301426986,0.0623367450536021,False,L-Piriform_Cortex
0.0190369620171923,0.2750972490275097,0.3096009717868923,False,L-Amygdalopiriform_Transition_Area
0.09439891764053623,0.05500944990550095,0.10717085811598025,False,L-Hypothalamus
0.14154925278910738,0.02074979250207498,0.07407452807192358,False,L-Preoptic_Telencephalon
0.0404408277051546,0.18249817501824983,0.2285784660950383,False,L-Subthalamic_Nucleus
0.12919035799797587,0.026419735802641973,0.08238539463344861,False,L-Septum
0.04706537885649894,0.15806841931580684,0.2057988831876387,False,L-Globus_Pallidus
0.10768642386112098,0.03726962730372696,0.09206243703986318,False,L-Striatum
0.14211566310385493,0.018879811201887982,0.07042805976434618,False,L-Amygdala
0.172207655332527,0.004679953200467995,0.04158695255152711,True,L-Accumbens
0.237012922887769,0.0015599844001559983,0.03651963480365196,True,L-Bed_Nucleus_of_the_Stria_Terminalis
0.0849692215360327,0.07191928080719193,0.12285571021840802,False,L-Ventral_Pallidum
0.18939627998337377,0.0027399726002739974,0.03837881621183788,True,L-Periaquaductal_Grey
0.12531550933904914,0.02923970760292397,0.08238539463344861,False,L-Anterior_Pretectal_Nucleus
0.05994745583984765,0.12444875551244487,0.1780904604747056,False,L-Ventral_Tegmental_Area
0.14703786505998967,0.011789882101178989,0.05756236555281506,False,L-Thalamus_Rest
0.23446200470780817,0.0004699953000469995,0.026891731082689174,True,L-Ventral_Thalamic_Nuclei
0.1587323893371149,0.013179868201317987,0.06066898235127238,False,L-Latero_Dorsal_Nucleus_of_Thalamus
0.04382525248663871,0.16629833701662983,0.2125927971489516,False,L-Medial_Geniculate_Nucleus
0.11410673258155132,0.034119658803411966,0.08990259303756169,False,L-Lateral_Geniculate_Nucleus
0.12265524723002326,0.025499745002549975,0.08140303212352491,False,L-Zona_Incerta
0.09741017809621749,0.04911950880491195,0.10546784854732098,False,L-Reticular_Nucleus_of_Thalamus
0.10023322279314442,0.052439475605243945,0.10615796281061579,False,L-Subbrachial_Nucleus_and_Peripeduncular_Nucleus
0.12614520217972414,0.021669783302166977,0.07507966587000797,False,L-Deep_Mesencephalic_Nuclei
0.20959692907638203,0.004549954500454995,0.04158695255152711,True,L-Superior_Colliculus
0.11456653034321541,0.037989620103798964,0.09206243703986318,False,L-Inferior_Colliculus
0.053265291238972536,0.13736862631373686,0.18614850586188017,False,L-Substantia_Nigra
0.19749904200501286,0.004469955300446996,0.04158695255152711,True,L-Red_Nucleus_Parvicellular
0.060472877766198155,0.12125878741212588,0.1750344235688078,False,L-Midbrain_Reticular_Nucleus
0.06226372550655084,0.11400885991140089,0.1703008978878821,False,L-Rostral_Linear_Nucleus
0.07252430825327238,0.0924590754092459,0.14829185041482917,False,L-Cuneiform_Nucleus
0.21238855501879633,0.004449955500444996,0.04158695255152711,True,L-Precuneiform_Nucleus
0.06684592122405471,0.1047789522104779,0.16104913024943826,False,L-Brain_Stem_Rest
0.031820532789153866,0.2131778682213178,0.2573638263617364,False,L-Interpeduncular_Nucleus
0.1728512795912077,0.0075499245007549926,0.04557408971364832,True,L-Cerebellar_Cortex
0.11685060668665175,0.03115968840311597,0.08410582560841058,False,L-Dentate_(Lateral)_Nucleus_of_Cerebellum
0.04244852708901059,0.17217827821721782,0.21765348886435093,False,L-Interposed_Nucleus_of_Cerebellum
0.05413798164004923,0.13647863521364786,0.18614850586188017,False,L-Fastigial_Medial_Dorsolateral_Nucleus_of_Cerebellum
0.15893232093539233,0.011299887001129988,0.0559934699160471,False,L-Fastigial_Medial_Nucleus_of_Cerebellum
0.13341472826962458,0.025029749702502976,0.0806784165168057,False,L-Ventral_Lateral_Lemniscus_Nucleus
0.09668976538449693,0.055199448005519944,0.10717085811598025,False,L-Parabrachial_Nucleus
0.054144228392292194,0.13625863741362587,0.18614850586188017,False,L-Parabrachial_Medial_Nucleus_and_Koelliker_Fuse_Nucleus
0.16174341319743296,0.006759932400675993,0.04420474313775381,True,L-Parvicellular_Reticular_Nucleus_and_Principal_Sensory_Trigeminal_Nucleus
0.12036689212561774,0.02952970470295297,0.08238539463344861,False,L-Central_Gray
0.05358319755492053,0.13733862661373386,0.18614850586188017,False,L-Pedunculotegmental_Medial_Paralemniscial_and_Supratrigemnial_Nuclei
-0.013793759540097641,0.5135448645513545,0.5198076068019808,False,L-Motor_Root_of_Trigeminal_Nerve
0.09448444515799609,0.059389406105938944,0.10954046015095406,False,L-Trigeminal_Motor_Nucleus
0.08957583424731051,0.06096939030609694,0.11061113432581522,False,L-Pontine_Reticular_NucleusOral
0.10916401395011796,0.04249957500424996,0.09652413542978665,False,L-Raphe_Nucleus
0.19160192688238364,0.005959940400595994,0.04420474313775381,True,L-Trigeminal_Sensory_Nucleus
0.2014547507755508,0.003069969300306997,0.039201146450073956,True,L-Dorsal_Tegmentum
0.24750881498696695,0.002039979600203998,0.03762629040376263,True,L-Tegmental_Nucleus
0.1806791729670249,0.009049909500904991,0.050076165905007616,False,L-Cochlear_Nucleus
0.11601354364910148,0.03497965020349796,0.09021758267265811,False,L-Pontine_Nucleus
0.09335873771938911,0.057829421705782945,0.10847100568542338,False,L-Reticulotegmental_Nucleus_of_Pons
0.07347724736743437,0.0881591184088159,0.1420816859792567,False,L-Olivary_Complex
0.14566881489837968,0.01864981350186498,0.07036066002976334,False,L-Pontine_Reticular_NucleusCaudal
0.09242166145329908,0.06084939150608494,0.11061113432581522,False,L-Spinal_Trigeminal_Nucleus
0.06937732254256525,0.0976690233097669,0.1522352851588855,False,L-Vestibular_Nuclei
0.16996293062180934,0.01006989930100699,0.053793837061629386,False,L-Gigantocellular_Reticular_Nucleus
0.03459575148403127,0.2058179418205818,0.25291776602529176,False,L-Cuneate_Nucleus
0.09877576776345712,0.05157948420515795,0.10615796281061579,False,L-Anterior_Commisure
0.2337929518831747,0.001979980200197998,0.03762629040376263,True,L-Optic_Tracts
0.015200511097202789,0.2943170568294317,0.3259523550943893,False,L-Fimbria
0.05515465843511998,0.13356866431335687,0.18476998563347702,False,L-Corpus_Callosum
0.07782702297975524,0.08089919100808991,0.13429265707342924,False,L-Fornix
0.004202304051639357,0.36547634523654765,0.3889043160850443,False,L-Stria_Terminalis
0.04563493776168816,0.16130838691613084,0.20838281889554647,False,L-Cingulum
-0.0016703262858055621,0.4016359836401636,0.4166973330266698,False,L-Lateral_Olfactory_Tract
-0.028307154072859463,0.6496035039649604,0.6496035039649604,False,L-Ventral_Hippocampal_Commissure
0.09124685583278049,0.06086939130608694,0.11061113432581522,False,L-Internal_Capsule
0.037487343716911835,0.1881481185188148,0.2339519675964289,False,L-Fasciculus_Retroflexus
0.017842982138435118,0.2750372496275037,0.3096009717868923,False,L-Stria_Medularis
-0.0013167417806916287,0.4006759932400676,0.4166973330266698,False,L-Mamillothalamic_Tract
0.13758242552919683,0.023449765502344976,0.07757546186914369,False,L-Posterior_Commissure
0.014441911785553088,0.2947770522294777,0.3259523550943893,False,L-Brachium_of_Superior_Colliculus
0.0803226492720274,0.07709922900770992,0.12927749510383685,False,L-Cerebral_Peduncle
0.13310729188298626,0.024849751502484974,0.0806784165168057,False,L-Lateral_Lemniscus
0.10774415323233152,0.04001959980400196,0.09391765237277204,False,L-Spinal_Trigeminal_Nerve
0.010649126968706416,0.3193368066319337,0.3453414325791596,False,L-Pyramidal_Tract
0.026009604183020577,0.23980760192398076,0.28213852137097,False,L-Vestibulocochlear_Nerve
-0.0025272987008298714,0.41487585124148757,0.42643585948041446,False,L-Facial_Nerve
0.021604285165806775,0.26293737062629374,0.29951330623680067,False,L-Longitudinal_Fasciculus_of_Pons
0.012175233010299937,0.3087269127308727,0.33605683615294996,False,L-Medial_Longitudinal_Fasciculus_and_Tectospinal_Tract
0.015065541664163387,0.2906370936290637,0.32488725617794323,False,L-Spinocerebellar_Tract
0.05573867345716919,0.13137868621313786,0.18404102878802436,False,L-Medial_Lemniscus
0.246039099136553,0.0017599824001759982,0.03651963480365196,True,L-Ventral_Spinocerebellar_Tract
0.11895915616833283,0.029319706802931972,0.08238539463344861,False,L-Middle_Cerebellar_Peduncle
0.07166485440023296,0.0939790602093979,0.14887679694631625,False,L-Superior_Cerebellar_Peduncle
0.027169156272656737,0.23850761492385075,0.28179547386020803,False,L-Inferior_Cerebellar_Peduncle
0.14175421657642878,0.014139858601413986,0.0623367450536021,False,L-Cerebellar_White_Matter
0.09955242123506093,0.051779482205177946,0.10615796281061579,False,L-Lateral_Ventricle
0.2832455663070924,0.0007699923000769992,0.026891731082689174,True,L-Cingulate_Cortex_Area_25
0.055354324917130264,0.13265867341326587,0.18454292444523254,False,L-Dorsal_Acustic_Stria
-0.016829239390530895,0.5445445545544545,0.5478448245820572,False,L-Postsubiculum
0.07024594102490153,0.0985390146098539,0.15287361145080136,False,L-Ventricular_System_4thVentricle
0.20625055846139234,0.005199948000519995,0.04210689600421069,True,L-Microcellular_Tegmental_Nucleus
0.0526726900560201,0.13960860391396085,0.186895389110625,False,L-Pretectal_Nucleus
0.08673633154942023,0.06762932370676293,0.11879860037378462,False,L-Latero_Dorsal_Thalamic_Nucleus_Ventro_Lateral
0.04324304427890001,0.17380826191738083,0.21857705665367588,False,L-Latero_Posterior_Nuclei_of_Thalamus
0.09778664233720011,0.05465945340546594,0.10717085811598025,False,L-Anterior_Thalamic_Nuclei
0.2958313865225969,0.0005899941000589994,0.026891731082689174,True,L-Red_Nucleus_Magnocellular
0.0005699735292574159,0.3926860731392686,0.41126743306699426,False,L-Pararubral_Nucleus
0.07687602318263399,0.08354916450835492,0.13731842879591008,False,L-Retro_Rubral_Field
0.07076330534659496,0.09520904790952091,0.14980760145005184,False,L-Cerebrospinal_fluid
0.2579304926616108,0.0015199848001519985,0.03651963480365196,True,L-IntermediateReticularNucleus
0.08276024843513675,0.07201927980720192,0.12285571021840802,False,L-PosteriorDorsal_ParaventricularMedialParvicellular_Posterior_LateralHypothalamus
0.03397329199673827,0.2064479355206448,0.25291776602529176,False,L-Prerubral_Forel
0.006248481315744178,0.33995660043399567,0.36526081341128336,False,L-PVG_of_Hypothalamus
